b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z,label
-0.3298864,-0.2097387,0.2011449,0.3148136,-0.008333236,-0.7121651,-0.3298864,-0.2097387,0.2011449,0.3148136,-0.008333236,-0.7121651,-0.3140188,-0.1895007,0.2063847,0.2495624,-0.51903,-0.7487156,-0.297089,-0.1702449,0.2072301,0.320432,-0.7039354,-0.6315144,-0.2706202,-0.1527875,0.21823,0.4634933,-0.5811062,-0.6688379,-0.2507351,-0.1334337,0.2393681,0.5933239,-0.4624158,-0.6133184,-0.3105856,-0.1129574,0.2281262,0.2871271,0.02974834,-0.9190693,-0.2835271,-0.0943184,0.2494138,0.213761,0.1982816,-0.9223343,-0.2639582,-0.108179,0.2567837,0.1731572,0.2605689,-0.8070593,-0.3253055,-0.1208666,0.2440231,0.308338,0.009836766,-0.7377889,-0.321368,-0.0818775,0.2647071,0.3044969,0.02439224,-0.7434202,-0.3183384,-0.05714223,0.2784075,0.2844024,0.0385536,-0.7087021,-0.3308439,-0.135783,0.2584349,0.3203956,0.03268215,-0.6377521,-0.338267,-0.1007021,0.276726,0.2964379,0.06528511,-0.6559134,-0.3418612,-0.07689492,0.2898682,0.274969,0.04446839,-0.656343,-0.3316314,-0.1892863,0.239536,0.274956,0.2331942,-0.6584379,-0.3327688,-0.1543303,0.2711163,0.3561149,0.1104611,-0.5772196,-0.3425748,-0.1302293,0.2892427,0.3409475,0.1831897,-0.5945349,-0.3473119,-0.1152777,0.3031566,0.3113616,0.1487365,-0.6124853,-0.2456214,-0.1259283,0.2631052,0.5933239,-0.4624158,-0.6133184,-0.2532412,-0.1286132,0.2580852,0.1731572,0.2605689,-0.8070593,-0.3193561,-0.03410542,0.2899761,0.2844024,0.0385536,-0.7087021,-0.3468859,-0.05449413,0.3001794,0.274969,0.04446839,-0.656343,-0.3531284,-0.09757038,0.3160539,0.3113616,0.1487365,-0.6124853,okay
-0.2430826,-0.2263022,0.2012821,0.2750735,0.02412292,-0.804773,-0.2430826,-0.2263022,0.2012821,0.2750735,0.02412292,-0.804773,-0.2221732,-0.2108309,0.2047812,0.1322998,-0.4963163,-0.8135402,-0.2012305,-0.1960827,0.2033614,0.1798051,-0.7117983,-0.6784148,-0.1698908,-0.1862312,0.2102263,0.332156,-0.6100073,-0.718616,-0.1427857,-0.1737991,0.2283249,0.4961651,-0.5074954,-0.6289944,-0.1970694,-0.1392148,0.2289533,0.2205828,0.03905895,-0.9648061,-0.1632142,-0.1294853,0.2460383,0.156667,0.1717564,-0.8939763,-0.1467221,-0.1480191,0.2497642,0.1281561,0.2156854,-0.7474386,-0.2108121,-0.1447015,0.2466443,0.2732792,0.04501162,-0.8240311,-0.1947668,-0.1096991,0.2685727,0.2706444,0.05942749,-0.8276975,-0.1840392,-0.08764124,0.2829629,0.2564377,0.07919253,-0.7987189,-0.217674,-0.1590095,0.2611035,0.304573,0.06992321,-0.730311,-0.2145951,-0.1250092,0.2824304,0.2847309,0.1002081,-0.7348487,-0.2118497,-0.1020894,0.297248,0.2613008,0.08323491,-0.737518,-0.2342111,-0.2091502,0.2402992,0.2699989,0.2687486,-0.7450767,-0.2222064,-0.1775435,0.2731234,0.3694853,0.1537704,-0.676109,-0.2234261,-0.1546197,0.2950002,0.3656888,0.2190799,-0.6731887,-0.2233766,-0.1409226,0.3108738,0.3323783,0.1889674,-0.6910968,-0.1342611,-0.1701854,0.2519935,0.4961651,-0.5074954,-0.6289944,-0.1410908,-0.170414,0.2488359,0.1281561,0.2156854,-0.7474386,-0.1777669,-0.06616881,0.2958144,0.2564377,0.07919253,-0.7987189,-0.210954,-0.08006953,0.3094006,0.2613008,0.08323491,-0.737518,-0.2239376,-0.1241895,0.3261515,0.3323783,0.1889674,-0.6910968,okay
-0.2736851,-0.2087377,0.189734,0.3218215,-0.004969835,-0.7802714,-0.2736851,-0.2087377,0.189734,0.3218215,-0.004969835,-0.7802714,-0.2537331,-0.192745,0.1956467,0.1819317,-0.5127729,-0.7980472,-0.2332195,-0.1773531,0.1962818,0.2253925,-0.711565,-0.6654857,-0.2030684,-0.1665166,0.2062736,0.3811828,-0.6029221,-0.6985103,-0.1785506,-0.1532688,0.227254,0.5248258,-0.4976738,-0.6118183,-0.2334787,-0.1204999,0.2223632,0.2737739,0.02468632,-0.947902,-0.2022268,-0.1090797,0.2429942,0.2106198,0.1850527,-0.8955368,-0.1853566,-0.1265622,0.2492496,0.1766765,0.2435227,-0.7600574,-0.2490992,-0.1263114,0.2383058,0.3116113,0.005633675,-0.7945207,-0.2374635,-0.08977126,0.2605073,0.309058,0.01902371,-0.7967166,-0.2297786,-0.06658764,0.2750734,0.2918622,0.03429583,-0.7653177,-0.2572857,-0.1407725,0.2518974,0.3347636,0.02923311,-0.7057647,-0.2573696,-0.1061236,0.2723861,0.3131615,0.06638557,-0.725318,-0.2556968,-0.08301307,0.2870668,0.28968,0.04922543,-0.7291798,-0.2699713,-0.1913313,0.2294637,0.3101065,0.2378877,-0.7210188,-0.262764,-0.1594023,0.2633624,0.3982446,0.1016158,-0.6318549,-0.2684995,-0.1356349,0.2835565,0.3896592,0.1740332,-0.640825,-0.2709759,-0.1213308,0.2986841,0.3567511,0.1451042,-0.6644621,-0.1716116,-0.1489842,0.2513252,0.5248258,-0.4976738,-0.6118183,-0.1783641,-0.148582,0.24983,0.1766765,0.2435227,-0.7600574,-0.2264827,-0.0442377,0.2875307,0.2918622,0.03429583,-0.7653177,-0.2556227,-0.06082751,0.2989478,0.28968,0.04922543,-0.7291798,-0.2737952,-0.104076,0.3131079,0.3567511,0.1451042,-0.6644621,okay
-0.2561018,-0.2340802,0.2086072,0.2725584,-0.0349828,-0.6960679,-0.2561018,-0.2340802,0.2086072,0.2725584,-0.0349828,-0.6960679,-0.241293,-0.2125679,0.211201,0.2342978,-0.5526497,-0.7088604,-0.2254951,-0.1924526,0.2092195,0.3192019,-0.7324067,-0.5945098,-0.1993266,-0.1731361,0.2174923,0.4542993,-0.6155152,-0.6408525,-0.179126,-0.1507784,0.2350671,0.61953,-0.4711876,-0.5932086,-0.2417467,-0.1339701,0.2240676,0.2566679,-0.02090119,-0.9218336,-0.2143248,-0.1126418,0.2421198,0.218088,0.1331948,-0.9432485,-0.1938808,-0.1241366,0.2510239,0.1988416,0.1973329,-0.8477274,-0.255786,-0.1407795,0.241052,0.2699024,-0.02408931,-0.7001118,-0.2566069,-0.09921499,0.2563879,0.265646,-0.009670409,-0.7082089,-0.2565129,-0.07272388,0.2667283,0.2417333,0.004331905,-0.6693784,-0.2602961,-0.1542257,0.2571681,0.2775849,0.01069654,-0.6120008,-0.2703869,-0.1179819,0.2714825,0.2528495,0.04135912,-0.6324861,-0.275777,-0.09319204,0.2819145,0.2317018,0.01961388,-0.6308882,-0.2584215,-0.2095022,0.2444648,0.224848,0.2083279,-0.6549602,-0.2610241,-0.1712807,0.2719033,0.3261099,0.08100316,-0.5156025,-0.2754585,-0.1471819,0.2866164,0.3086467,0.1498833,-0.5338429,-0.2835324,-0.1318213,0.2983829,0.2823868,0.1117358,-0.5495402,-0.1748707,-0.1410874,0.2581735,0.61953,-0.4711876,-0.5932086,-0.1814206,-0.1430781,0.2555034,0.1988416,0.1973329,-0.8477274,-0.2603962,-0.04863736,0.2751143,0.2417333,0.004331905,-0.6693784,-0.2825148,-0.07022588,0.289694,0.2317018,0.01961388,-0.6308882,-0.2930472,-0.1140454,0.3087371,0.2823868,0.1117358,-0.5495402,okay
-0.2686481,-0.2284673,0.2163838,0.298879,0.002816617,-0.7015461,-0.2686481,-0.2284673,0.2163838,0.298879,0.002816617,-0.7015461,-0.2536225,-0.2074096,0.2208127,0.243969,-0.5159132,-0.7377183,-0.2376968,-0.1873,0.2204999,0.3328086,-0.6993768,-0.624646,-0.2122366,-0.167499,0.2297764,0.4667891,-0.5755488,-0.668499,-0.1928315,-0.1458206,0.2490195,0.6110138,-0.4400693,-0.6243228,-0.2532251,-0.1304252,0.2412236,0.284153,0.03859288,-0.8904121,-0.2301795,-0.1066408,0.2621027,0.2048238,0.202679,-0.9431779,-0.2085712,-0.1165548,0.2701129,0.1614036,0.2649096,-0.8503989,-0.2670654,-0.1387498,0.2576883,0.2937177,0.01435454,-0.7114115,-0.266506,-0.09888114,0.2770182,0.2892428,0.02900244,-0.718391,-0.2655433,-0.07353574,0.2898789,0.2665356,0.04730189,-0.6900806,-0.2714466,-0.1536615,0.2724977,0.3074895,0.04824738,-0.624583,-0.2801065,-0.1188404,0.2907414,0.281841,0.08203852,-0.6474859,-0.284168,-0.09512754,0.303918,0.259414,0.06455226,-0.6554103,-0.2702253,-0.2074604,0.2544817,0.2537985,0.2442346,-0.6484435,-0.272097,-0.1720574,0.2855245,0.3539955,0.1363857,-0.5609824,-0.2826693,-0.1489411,0.3044836,0.3396121,0.203709,-0.5682963,-0.2883529,-0.1346546,0.3187376,0.3085547,0.172939,-0.5958487,-0.1881515,-0.1376454,0.2726245,0.6110138,-0.4400693,-0.6243228,-0.1945055,-0.134782,0.2721207,0.1614036,0.2649096,-0.8503989,-0.2678681,-0.05033708,0.3009235,0.2665356,0.04730189,-0.6900806,-0.2891551,-0.07284826,0.3145069,0.259414,0.06455226,-0.6554103,-0.2947426,-0.1175854,0.3322111,0.3085547,0.172939,-0.5958487,okay
-0.2860739,-0.2188246,0.2124701,0.4875945,0.3218999,-0.612188,-0.2860739,-0.2188246,0.2124701,0.4875945,0.3218999,-0.612188,-0.2726931,-0.2045981,0.2300021,0.3608125,-0.1654103,-0.8564162,-0.2593115,-0.1870285,0.2430545,0.3851177,-0.3764413,-0.8397381,-0.2360289,-0.1733858,0.2630082,0.4868903,-0.2214506,-0.8439215,-0.2178031,-0.1682869,0.2923105,0.5010738,-0.1142779,-0.7846785,-0.2768839,-0.1647785,0.2988512,0.3796473,0.4258701,-0.7651755,-0.2559887,-0.1595633,0.3315457,0.08382117,0.5786545,-0.799288,-0.2322209,-0.1675642,0.3308768,-0.06269012,0.5896834,-0.7166402,-0.2873513,-0.1843759,0.3050414,0.4348,0.3994423,-0.6772171,-0.2768781,-0.1734168,0.3466789,0.383938,0.4551784,-0.7161651,-0.264361,-0.1685289,0.3717417,0.370816,0.4839055,-0.6936655,-0.2880969,-0.2058308,0.3050961,0.4866954,0.4017911,-0.578436,-0.288417,-0.1975065,0.3444781,0.4290227,0.4650223,-0.6087165,-0.2836562,-0.1924654,0.3710175,0.394113,0.466859,-0.6321253,-0.2842283,-0.2308012,0.2542837,0.4417282,0.5220584,-0.4673044,-0.2850836,-0.2278554,0.3013062,0.5564424,0.4368735,-0.4481853,-0.2919503,-0.2277393,0.3322646,0.5372471,0.4945136,-0.423317,-0.2951481,-0.2293599,0.3529221,0.5086155,0.4753511,-0.4577165,-0.2110566,-0.1780457,0.3147868,0.5010738,-0.1142779,-0.7846785,-0.2150099,-0.1782388,0.3197441,-0.06269012,0.5896834,-0.7166402,-0.2543543,-0.1640884,0.3951022,0.370816,0.4839056,-0.6936655,-0.2793785,-0.186651,0.3951267,0.394113,0.466859,-0.6321253,-0.2993267,-0.2286717,0.3751884,0.5086155,0.4753511,-0.4577165,okay
-0.2587681,-0.2540712,0.2447604,0.3353977,0.1009195,-0.6939661,-0.2587681,-0.2540712,0.2447604,0.3353977,0.1009195,-0.6939661,-0.2442203,-0.2335403,0.2522202,0.2655544,-0.4209791,-0.7869523,-0.2290066,-0.2130814,0.2550663,0.3596136,-0.6168064,-0.68946,-0.2051241,-0.1925489,0.2666595,0.4762032,-0.4881665,-0.7269847,-0.1865098,-0.1722679,0.2880834,0.5668523,-0.3982135,-0.7010747,-0.2450633,-0.162019,0.2872538,0.288728,0.1612132,-0.8865808,-0.2206324,-0.1432097,0.3113801,0.1457703,0.308521,-0.9218298,-0.1983069,-0.1539691,0.3152766,0.07982042,0.3482226,-0.8300824,-0.2573196,-0.1740447,0.302652,0.3255701,0.1543188,-0.7558501,-0.2488896,-0.1418765,0.331937,0.3221284,0.1662841,-0.7544997,-0.2433772,-0.1214457,0.3509346,0.3126202,0.1774391,-0.7136319,-0.2600368,-0.1917335,0.3145092,0.3480764,0.1714053,-0.6576579,-0.2631046,-0.1623487,0.3418489,0.3251225,0.2002287,-0.6599388,-0.2644427,-0.1424936,0.3607275,0.3043359,0.1816548,-0.6635393,-0.2582357,-0.2409157,0.2862558,0.2899831,0.335798,-0.615343,-0.2590447,-0.2123064,0.3236908,0.3886923,0.2259878,-0.5562664,-0.2678919,-0.1932216,0.3474202,0.3696563,0.2956787,-0.5618836,-0.2719536,-0.1818211,0.3645409,0.3389535,0.2654445,-0.5867584,-0.1786175,-0.1656449,0.3113166,0.5668523,-0.3982135,-0.7010747,-0.183419,-0.1714037,0.3123631,0.07982042,0.3482226,-0.8300824,-0.2424885,-0.1021393,0.3680238,0.3126202,0.1774391,-0.7136319,-0.2674632,-0.1233761,0.3768136,0.3043359,0.1816548,-0.6635393,-0.2770396,-0.1675854,0.3814287,0.3389535,0.2654445,-0.5867584,okay
-0.2634412,-0.2286526,0.2163139,0.05438751,-0.1163352,-0.7230325,-0.2634412,-0.2286526,0.2163139,0.05438751,-0.1163352,-0.7230325,-0.2478178,-0.2096929,0.2070809,0.05229291,-0.6524607,-0.6119257,-0.2324174,-0.1940033,0.1938603,0.2178712,-0.8237777,-0.4582132,-0.2063357,-0.1741777,0.1865769,0.354182,-0.7206525,-0.5471384,-0.1841014,-0.1473494,0.1882143,0.5746723,-0.6031595,-0.5530809,-0.2431766,-0.132819,0.1867777,0.09511653,-0.1692979,-0.9180007,-0.2140968,-0.1067033,0.1890309,0.1540082,-0.0748342,-0.9684156,-0.191848,-0.1149321,0.1971947,0.191612,-0.01530006,-0.8755335,-0.2533065,-0.1307977,0.207399,0.05483048,-0.1067095,-0.7577171,-0.2457273,-0.08720471,0.2050147,0.05093913,-0.09537727,-0.7587742,-0.2409023,-0.05920866,0.2037287,0.02330549,-0.06655021,-0.7292986,-0.2545276,-0.1362749,0.2281206,0.04660702,-0.05200092,-0.6607937,-0.2594101,-0.09632388,0.2274714,0.02365149,-0.02715606,-0.6709146,-0.2621058,-0.06902748,0.2272385,0.0004911553,-0.04552169,-0.6743777,-0.2570823,-0.1919438,0.2388362,0.01572184,0.1333333,-0.7288077,-0.2524695,-0.146023,0.2483509,0.09039542,0.04018656,-0.5986158,-0.2613513,-0.1160746,0.2538087,0.08180289,0.0995421,-0.609853,-0.2663065,-0.09641895,0.2591646,0.050453,0.06203979,-0.6279157,-0.1751767,-0.129199,0.2036041,0.5746723,-0.6031595,-0.5530809,-0.1788012,-0.1320132,0.2056872,0.191612,-0.01530007,-0.8755335,-0.2402325,-0.0334513,0.2024347,0.02330549,-0.06655021,-0.7292986,-0.2659405,-0.04420029,0.2257323,0.0004911553,-0.04552169,-0.6743777,-0.2721538,-0.07477941,0.2625207,0.050453,0.06203979,-0.6279157,okay
-0.2846747,-0.2261071,0.2218443,0.2842427,0.04841232,-0.899654,-0.2846747,-0.2261071,0.2218443,0.2842427,0.04841232,-0.899654,-0.259198,-0.2208003,0.2252477,0.03200215,-0.4380526,-0.8939652,-0.2340026,-0.2160012,0.2247163,0.02707836,-0.6804945,-0.7236659,-0.2013297,-0.2201955,0.2311388,0.1761111,-0.612497,-0.7507686,-0.1707162,-0.2217692,0.2477864,0.2927978,-0.5897719,-0.6360912,-0.2065725,-0.1696251,0.2561511,0.2021894,0.07748489,-0.9722558,-0.1712367,-0.1775899,0.2710063,0.1252704,0.1973794,-0.7772722,-0.1640562,-0.2016108,0.270107,0.09394724,0.2248861,-0.5863843,-0.2206465,-0.1721444,0.2742484,0.2788354,0.0727049,-0.9163555,-0.1900724,-0.1513686,0.2986834,0.2798335,0.08370934,-0.9137554,-0.1706234,-0.1380256,0.3145709,0.2767946,0.1010001,-0.889521,-0.2320832,-0.1848092,0.2872745,0.3268943,0.08668026,-0.8463797,-0.2140599,-0.1590563,0.3124199,0.3146087,0.1184286,-0.8448016,-0.2015674,-0.1418064,0.3297055,0.2907825,0.1024565,-0.8439814,-0.2681314,-0.2204073,0.2617072,0.3326557,0.2843422,-0.8269917,-0.243177,-0.2018118,0.297091,0.4080032,0.1460595,-0.7874418,-0.2342093,-0.1837005,0.3215276,0.4181357,0.2065241,-0.7740502,-0.228263,-0.1734231,0.3388076,0.3799601,0.1845015,-0.7936621,-0.1569212,-0.2253313,0.2688325,0.2927978,-0.5897719,-0.6360912,-0.1681564,-0.2238479,0.2653313,0.09394724,0.2248861,-0.5863843,-0.1560162,-0.1227126,0.3293258,0.2767946,0.1010001,-0.889521,-0.1918136,-0.1238275,0.3443679,0.2907825,0.1024565,-0.8439814,-0.2217794,-0.1600215,0.3558981,0.3799601,0.1845015,-0.7936621,okay
-0.2902789,-0.229889,0.225248,0.3006895,0.05406013,-0.8518988,-0.2902789,-0.229889,0.225248,0.3006895,0.05406013,-0.8518988,-0.2667212,-0.2193203,0.2299541,0.09106752,-0.451089,-0.8674266,-0.2433295,-0.2087921,0.2296282,0.1073388,-0.6806313,-0.7237523,-0.2106357,-0.2057073,0.2365534,0.2628009,-0.5919131,-0.753668,-0.1814475,-0.2007475,0.2549993,0.3781337,-0.546922,-0.6582921,-0.2279083,-0.1576137,0.2620355,0.2199252,0.08583198,-0.9717295,-0.1925459,-0.1588798,0.2787876,0.1386247,0.2099919,-0.8366926,-0.1802957,-0.1807618,0.2794818,0.1032108,0.2435697,-0.6698509,-0.24231,-0.162586,0.2793505,0.2854584,0.08047696,-0.8836641,-0.2168454,-0.1362587,0.3042884,0.2849552,0.09278614,-0.8824702,-0.2005014,-0.119566,0.3205039,0.2781392,0.1117712,-0.8562912,-0.2517141,-0.1770478,0.292129,0.3232833,0.1026022,-0.8104575,-0.2382398,-0.1485548,0.3171676,0.3053024,0.1404873,-0.8192332,-0.2277681,-0.1300243,0.3344702,0.2799651,0.1286217,-0.8244672,-0.2779019,-0.2199498,0.265785,0.3215828,0.2939087,-0.7790707,-0.2596797,-0.1957544,0.301883,0.3853284,0.1709201,-0.749897,-0.2538729,-0.1756822,0.3257361,0.3817843,0.2460224,-0.7539961,-0.2484621,-0.1646168,0.3427027,0.339953,0.2289364,-0.780827,-0.1687919,-0.2011975,0.2770348,0.3781337,-0.546922,-0.6582921,-0.1791402,-0.2035202,0.2756313,0.1032108,0.2435697,-0.6698509,-0.1888771,-0.1020119,0.3354134,0.2781392,0.1117712,-0.8562912,-0.2194195,-0.1114482,0.3492551,0.2799651,0.1286217,-0.8244672,-0.2421651,-0.1507381,0.3594792,0.339953,0.2289364,-0.780827,okay
-0.2888951,-0.2243613,0.2174363,0.2356122,-0.01423517,-0.6105876,-0.2888951,-0.2243613,0.2174363,0.2356122,-0.01423517,-0.6105876,-0.2798755,-0.1997171,0.2177793,0.2705588,-0.5399438,-0.637026,-0.2697503,-0.1765654,0.213352,0.4079585,-0.6997046,-0.5437655,-0.2506025,-0.1493836,0.2179199,0.5451101,-0.5472105,-0.6094626,-0.2386807,-0.1209706,0.2342716,0.6796649,-0.3981952,-0.6113358,-0.2996213,-0.1229003,0.225035,0.237981,0.002923399,-0.8585912,-0.2810494,-0.09242871,0.241138,0.1762528,0.1536518,-0.9666697,-0.2580665,-0.09884572,0.2488826,0.1445145,0.2130562,-0.8869755,-0.311012,-0.1315757,0.2431162,0.233712,0.01339777,-0.661678,-0.3165068,-0.09008399,0.2576667,0.2281848,0.02721523,-0.6705886,-0.3193261,-0.06353545,0.2674615,0.2046346,0.04134242,-0.6259326,-0.3115446,-0.1443719,0.2603454,0.2293358,0.04355762,-0.5557756,-0.3267778,-0.1094757,0.2734047,0.2018898,0.07022452,-0.5743715,-0.3358389,-0.08535431,0.2828106,0.1828056,0.04657225,-0.5686929,-0.2962579,-0.1983064,0.2515267,0.1575249,0.2230406,-0.5747979,-0.3075535,-0.1598285,0.2762731,0.2377561,0.1188873,-0.4932055,-0.3229405,-0.1357119,0.2899556,0.2146713,0.1858633,-0.5207166,-0.3310884,-0.1198051,0.3009179,0.1894724,0.1455836,-0.5304369,-0.2369024,-0.1084675,0.256327,0.6796649,-0.3981952,-0.6113358,-0.2422065,-0.1153983,0.2518111,0.1445145,0.2130562,-0.8869755,-0.3260011,-0.04000075,0.2756547,0.2046346,0.04134242,-0.6259326,-0.3461738,-0.06348313,0.2897534,0.1828056,0.04657225,-0.5686929,-0.3411858,-0.1018686,0.3104072,0.1894724,0.1455836,-0.5304369,okay
-0.2754476,-0.2229633,0.2123923,0.2891149,-0.001021415,-0.7636268,-0.2754476,-0.2229633,0.2123923,0.2891149,-0.001021415,-0.7636268,-0.2566978,-0.2050621,0.2164916,0.1741116,-0.5220428,-0.7736911,-0.2376561,-0.1879363,0.2149943,0.2489419,-0.7177906,-0.6461893,-0.2086066,-0.1728014,0.222303,0.4144426,-0.5930379,-0.6903198,-0.1857071,-0.1557187,0.242318,0.5555265,-0.4812373,-0.624253,-0.241556,-0.1299771,0.2383164,0.2541926,0.02199747,-0.9415898,-0.2112479,-0.1142099,0.2574358,0.1862418,0.1801439,-0.9070551,-0.1934259,-0.1309954,0.2629125,0.150051,0.2351484,-0.7650335,-0.2559315,-0.1361379,0.2552672,0.2837207,0.02325686,-0.7974116,-0.2438429,-0.09912226,0.2764139,0.2812594,0.03400807,-0.7948544,-0.2362812,-0.07540758,0.290167,0.2652483,0.04757925,-0.7565542,-0.2622697,-0.150424,0.2699848,0.3032146,0.04630616,-0.6989751,-0.2630176,-0.1152009,0.2894558,0.2827526,0.0741365,-0.7016252,-0.2631397,-0.09133811,0.3029823,0.26095,0.0526733,-0.6974561,-0.2715431,-0.2030612,0.2509136,0.2675397,0.2434249,-0.7094304,-0.2656471,-0.1687555,0.2826765,0.3428804,0.1216243,-0.6427814,-0.270216,-0.1439178,0.3018546,0.3381055,0.1843255,-0.6393395,-0.2726175,-0.1286884,0.3160631,0.3068445,0.1507318,-0.6549631,-0.1789363,-0.1494982,0.2660117,0.5555265,-0.4812373,-0.624253,-0.1862241,-0.1529546,0.2627335,0.150051,0.2351484,-0.7650335,-0.2336322,-0.05261385,0.3019566,0.2652483,0.04757925,-0.7565542,-0.2653456,-0.06865431,0.3136566,0.26095,0.0526733,-0.6974561,-0.2759773,-0.1105917,0.3292898,0.3068445,0.1507318,-0.6549631,okay
